event_date,section_num,period,day_type,angler_final,est_cg,estimate_category,management_week,mean,standard_error_mean,standard_deviation,quantile_lower_2_5,quantile_lower_25,quantile_median_50,quantile_upper_75,quantile_upper_97_5,n_eff,R_hat
2023-08-14,1,33,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,33,0,NA,0,0,0,0,0,0,NA,NA
2023-08-14,2,33,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,33,0,NA,0,0,0,0,0,0,NA,NA
2023-08-14,2,33,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,33,0,NA,0,0,0,0,0,0,NA,NA
2023-08-15,1,33,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,33,0,NA,0,0,0,0,0,0,NA,NA
2023-08-15,1,33,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,33,0,NA,0,0,0,0,0,0,NA,NA
2023-08-15,2,33,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,33,0,NA,0,0,0,0,0,0,NA,NA
2023-08-15,2,33,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,33,0,NA,0,0,0,0,0,0,NA,NA
2023-08-16,1,33,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,33,5.48,0.26529005315205245,4.021250086889217,0,3,4,8,15.050000000000011,229.7630740350039,1.0055581245241794
2023-08-16,1,33,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,33,2,0.1767623316614102,2.1895136101989023,0,0,1,3,8,153.43196777549852,0.9928078982941138
2023-08-16,2,33,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,33,0.15,0.03532414251090865,0.5185019007733025,0,0,0,0,1.0250000000000057,215.455432661028,1.004723807145148
2023-08-16,2,33,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,33,1.46,0.16772437563270992,2.58297479545772,0,0,1,2,8,237.16356449225069,0.9909247351608512
2023-08-17,1,33,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,33,7.145,0.30380701048201375,5.101381722375511,1,4,6,9,23,281.9551693045365,0.9907983093875196
2023-08-17,1,33,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,33,3.615,0.3177280497638369,4.018396765230391,0,1,2,5,13.025000000000006,159.95378342946174,1.0019009392177196
2023-08-17,2,33,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,33,0.14,0.03002684916968324,0.4706458729113028,0,0,0,0,2,245.6795367658565,0.9953689656901622
2023-08-17,2,33,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,33,1.54,0.19716217315102735,2.395221373304705,0,0,1,2,8.025000000000006,147.58564715432854,1.0031890862670905
2023-08-18,1,33,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,33,12.15,0.3913420398070184,6.161764088588355,3,8,11,15,28,247.91175784096555,0.994944769955713
2023-08-18,1,33,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,33,5.405,0.33222433250740535,5.19189308141493,0,2,4,8,21.02500000000001,244.2241493156181,1.0121485866369213
2023-08-18,2,33,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,33,0.23,0.03505791633301091,0.527723850428951,0,0,0,0,2,226.59026355769868,0.9988410743613124
2023-08-18,2,33,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,33,2.63,0.26304547909948,3.840160695967588,0,0.75,1,3,13.025000000000006,213.12633290275565,0.993547278184202
2023-08-19,1,33,weekend,Bank,Chinook_Adult_AD_Kept|Released,catch,33,19.02,0.5752963559136033,10.71652084845998,4.9750000000000005,11.75,17,24,46.05000000000001,346.9959294665497,0.9923405480443146
2023-08-19,1,33,weekend,Boat,Chinook_Adult_AD_Kept|Released,catch,33,10.235,0.4340302837169686,8.132679594508485,1,4,8,13.25,28,351.09711414923066,0.993593903882068
2023-08-19,2,33,weekend,Bank,Chinook_Adult_AD_Kept|Released,catch,33,0.38,0.10398026962261885,1.1585817009555022,0,0,0,0,3,124.15135137624506,1.0048978945268348
2023-08-19,2,33,weekend,Boat,Chinook_Adult_AD_Kept|Released,catch,33,5.51,0.5188516604858069,7.662471359599553,0,1,4,7,19.02500000000001,218.09781095531957,0.9915347309364064
2023-08-20,1,33,weekend,Bank,Chinook_Adult_AD_Kept|Released,catch,34,0,NA,0,0,0,0,0,0,NA,NA
2023-08-20,1,33,weekend,Boat,Chinook_Adult_AD_Kept|Released,catch,34,0,NA,0,0,0,0,0,0,NA,NA
2023-08-20,2,33,weekend,Bank,Chinook_Adult_AD_Kept|Released,catch,34,0,NA,0,0,0,0,0,0,NA,NA
2023-08-20,2,33,weekend,Boat,Chinook_Adult_AD_Kept|Released,catch,34,0,NA,0,0,0,0,0,0,NA,NA
2023-08-21,1,34,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,34,0,NA,0,0,0,0,0,0,NA,NA
2023-08-21,1,34,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,34,0,NA,0,0,0,0,0,0,NA,NA
2023-08-21,2,34,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,34,0,NA,0,0,0,0,0,0,NA,NA
2023-08-21,2,34,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,34,0,NA,0,0,0,0,0,0,NA,NA
2023-08-22,1,34,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,34,0,NA,0,0,0,0,0,0,NA,NA
2023-08-22,1,34,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,34,0,NA,0,0,0,0,0,0,NA,NA
2023-08-22,2,34,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,34,0,NA,0,0,0,0,0,0,NA,NA
2023-08-22,2,34,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,34,0,NA,0,0,0,0,0,0,NA,NA
2023-08-23,1,34,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,34,44.26,1.17745418943859,16.711937177392258,19.975,31,43.5,54.25,82.025,201.44920148627867,0.9964175489177478
2023-08-23,1,34,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,34,5.555,0.49164308784738775,7.468996219212664,0,1,3,7,27,230.79404765586796,0.9919734033583189
2023-08-23,2,34,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,34,0.355,0.10921314918475136,1.337129228184143,0,0,0,0,3,149.8983677092188,0.9980564964193938
2023-08-23,2,34,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,34,2.59,0.3196093924642987,4.502584405833864,0,0,1,3,14.025000000000006,198.4653336532788,0.9925376270569164
2023-08-24,1,34,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,34,30.205,0.7666735817374515,11.90384317823703,12,21.75,29,36.25,57,241.0756779282769,0.9919215949672052
2023-08-24,1,34,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,34,5.365,0.3556150729548428,6.0989969518844225,0,1,3,7,23.02500000000001,294.1416413991619,0.9949329114873646
2023-08-24,2,34,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,34,0.24,0.06594762589064196,1.0037117045893449,0,0,0,0,2,231.64324813686204,0.9928549013040224
2023-08-24,2,34,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,34,2.03,0.3034871955738945,4.253180896540079,0,0,1,2,9.050000000000011,196.40247852868384,0.9971181163990098
2023-08-25,1,34,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,34,48.49,1.4899497416543248,18.780132236865928,22.975,35,44,57.25,96.12500000000004,158.87444756463472,0.9964300174649298
2023-08-25,1,34,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,34,7.79,0.7407648054059478,10.612683224619994,0,2,5,8.25,37.200000000000045,205.2530984708309,0.9947267275850498
2023-08-25,2,34,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,34,0.305,0.06414535727774756,0.8217978819600169,0,0,0,0,2.0250000000000057,164.13438732726067,0.9959521619109712
2023-08-25,2,34,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,34,3.005,0.3295625138543634,4.283305796077787,0,1,2,4,13,168.92057376853947,0.9938284662935352
2023-08-26,1,34,weekend,Bank,Chinook_Adult_AD_Kept|Released,catch,34,65.345,2.0681433508166047,26.85539117525342,30,46,59.5,80.25,134.05,168.6171285546224,0.9999863864824788
2023-08-26,1,34,weekend,Boat,Chinook_Adult_AD_Kept|Released,catch,34,15.505,2.677168825357244,26.81707951602568,1,4.75,9,18,59.17500000000004,100.33938646193148,1.0055740404094764
2023-08-26,2,34,weekend,Bank,Chinook_Adult_AD_Kept|Released,catch,34,0.69,0.18973420721959905,2.2086854591105616,0,0,0,1,5,135.51159905103592,1.0058796744351424
2023-08-26,2,34,weekend,Boat,Chinook_Adult_AD_Kept|Released,catch,34,6.525,0.6724821796213694,9.112329435369062,0,2,4,8,28.02500000000001,183.61039461470628,0.9919367057646566
2023-08-27,1,34,weekend,Bank,Chinook_Adult_AD_Kept|Released,catch,35,0,NA,0,0,0,0,0,0,NA,NA
2023-08-27,1,34,weekend,Boat,Chinook_Adult_AD_Kept|Released,catch,35,0,NA,0,0,0,0,0,0,NA,NA
2023-08-27,2,34,weekend,Bank,Chinook_Adult_AD_Kept|Released,catch,35,0,NA,0,0,0,0,0,0,NA,NA
2023-08-27,2,34,weekend,Boat,Chinook_Adult_AD_Kept|Released,catch,35,0,NA,0,0,0,0,0,0,NA,NA
2023-08-28,1,35,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,35,0,NA,0,0,0,0,0,0,NA,NA
2023-08-28,1,35,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,35,0,NA,0,0,0,0,0,0,NA,NA
2023-08-28,2,35,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,35,0,NA,0,0,0,0,0,0,NA,NA
2023-08-28,2,35,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,35,0,NA,0,0,0,0,0,0,NA,NA
2023-08-29,1,35,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,35,0,NA,0,0,0,0,0,0,NA,NA
2023-08-29,1,35,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,35,0,NA,0,0,0,0,0,0,NA,NA
2023-08-29,2,35,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,35,0,NA,0,0,0,0,0,0,NA,NA
2023-08-29,2,35,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,35,0,NA,0,0,0,0,0,0,NA,NA
2023-08-30,1,35,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,35,52,1.449272240615815,23.50515820647795,23,36,47,63,103.05,263.04279448056485,0.9977813870318072
2023-08-30,1,35,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,35,9.17,0.5228342592261159,9.43750137275773,0,3,6,12,38.05000000000001,325.8261830282554,0.9984968218344098
2023-08-30,2,35,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,35,0.535,0.17768905281625344,2.316377131443707,0,0,0,0,4.050000000000011,169.94061778648464,0.9938308056595492
2023-08-30,2,35,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,35,3.455,0.45106527626809306,4.810789276962428,0,1,2,4,19.02500000000001,113.75064742174074,1.0039439961887062
2023-08-31,1,35,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,35,0,NA,0,0,0,0,0,0,NA,NA
2023-08-31,1,35,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,35,0,NA,0,0,0,0,0,0,NA,NA
2023-08-31,2,35,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,35,0,NA,0,0,0,0,0,0,NA,NA
2023-08-31,2,35,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,35,0,NA,0,0,0,0,0,0,NA,NA
2023-09-01,1,35,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,35,49.91,1.2274339203826865,17.98972068296938,23,37,47,58.25,94.025,214.80906205784925,0.9940099839681704
2023-09-01,1,35,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,35,10.89,0.7801433224661257,10.705181199896296,1,4,8,13,43.12500000000003,188.2952022348763,1.0112388638189678
2023-09-01,2,35,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,35,0.825,0.42888517560410006,5.775913858821183,0,0,0,0,3.0250000000000057,181.3674491724078,1.0004761572788332
2023-09-01,2,35,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,35,7.86,0.784973744591655,8.680272788247612,0,2,5,10,34.025000000000006,122.2802971465602,1.005839187881635
2023-09-02,1,35,weekend,Bank,Chinook_Adult_AD_Kept|Released,catch,35,63.29,1.3558489232445383,22.39988110162271,29.975,47,59.5,76,117.07500000000002,272.94102936997103,0.9930600874184052
2023-09-02,1,35,weekend,Boat,Chinook_Adult_AD_Kept|Released,catch,35,9.55,0.697937155938359,10.265691506691246,0,4,6,12,41.12500000000003,216.34346420662263,1.004460324998422
2023-09-02,2,35,weekend,Bank,Chinook_Adult_AD_Kept|Released,catch,35,0.7,0.28481801031102083,3.326458572290632,0,0,0,0,5.025000000000006,136.40470221640456,1.002343463224658
2023-09-02,2,35,weekend,Boat,Chinook_Adult_AD_Kept|Released,catch,35,7.54,0.7199253336392226,8.943058283232109,0,2,5,9.25,30,154.31111508509792,1.0018138014012554
2023-09-03,1,35,weekend,Bank,Chinook_Adult_AD_Kept|Released,catch,36,0,NA,0,0,0,0,0,0,NA,NA
2023-09-03,1,35,weekend,Boat,Chinook_Adult_AD_Kept|Released,catch,36,0,NA,0,0,0,0,0,0,NA,NA
2023-09-03,2,35,weekend,Bank,Chinook_Adult_AD_Kept|Released,catch,36,0,NA,0,0,0,0,0,0,NA,NA
2023-09-03,2,35,weekend,Boat,Chinook_Adult_AD_Kept|Released,catch,36,0,NA,0,0,0,0,0,0,NA,NA
2023-09-04,1,36,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,36,0,NA,0,0,0,0,0,0,NA,NA
2023-09-04,1,36,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,36,0,NA,0,0,0,0,0,0,NA,NA
2023-09-04,2,36,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,36,0,NA,0,0,0,0,0,0,NA,NA
2023-09-04,2,36,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,36,0,NA,0,0,0,0,0,0,NA,NA
2023-09-05,1,36,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,36,58.11,3.523169911363408,60.03556651045408,9.975,24.75,45,74.5,158.17500000000004,290.3688666849519,0.995929022510286
2023-09-05,1,36,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,36,8.095,0.8324896365003134,11.32640331527628,0,2,5,10,29.075000000000017,185.10850472769727,0.9929161561018174
2023-09-05,2,36,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,36,0.865,0.5782566075660159,7.899925258853869,0,0,0,0,2,186.64001335230904,1.000296641005702
2023-09-05,2,36,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,36,10.75,1.017533798513052,14.834006157928725,0,3,7,15,36.05000000000001,212.5295009830393,0.9922732116746348
2023-09-06,1,36,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,36,57.71,2.539715647168529,49.12414690399443,15.925,31,48.5,69,152.4000000000001,374.1276909413591,0.9942179433517097
2023-09-06,1,36,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,36,8.425,0.7734383870818516,11.481003536758244,0,2,5,10,40.27500000000006,220.3475648693528,1.001296104303257
2023-09-06,2,36,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,36,1.03,0.7083337972713228,9.864361517133458,0,0,0,0,2.0250000000000057,193.93760688374417,0.999593341336388
2023-09-06,2,36,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,36,12.77,0.9093488495493424,13.380669323983346,1,4.75,9,16,49.10000000000002,216.51831212214603,1.0011826854408854
2023-09-07,1,36,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,36,62.29,1.2981931949132284,19.81791230783924,31.950000000000003,49.75,60,73,98.025,233.0435826743384,0.9950558657298736
2023-09-07,1,36,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,36,9.49,1.0299219690783394,16.059246463795386,0,3,6,11,33.375000000000085,243.13175360718728,0.9988523224950802
2023-09-07,2,36,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,36,0.865,0.5154562119496454,7.1745484686245735,0,0,0,0,3,193.73388700614208,0.9996367116756412
2023-09-07,2,36,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,36,15.93,0.8742508030334062,13.223821204031038,1,7,13,22,50.05000000000001,228.79253877403792,0.9984782717203606
2023-09-08,1,36,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,36,71.58,1.5161964882535346,26.29392424613159,32.975,54,67,85.25,133.07500000000002,300.7459876144782,0.9924063964561574
2023-09-08,1,36,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,36,10.205,0.927513193413858,13.24955579041109,0.9750000000000004,4,7,12.25,36.05000000000001,204.0621436172468,1.0057052115650902
2023-09-08,2,36,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,36,0.915,0.5788546029030925,7.948184900722957,0,0,0,0,2.0250000000000057,188.53715148218384,1.0002665436702485
2023-09-08,2,36,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,36,16.11,0.861037956773222,13.541223121198856,1.9750000000000003,6,12,23,49.025000000000006,247.32680929693663,0.9945995778053728
2023-09-09,1,36,weekend,Bank,Chinook_Adult_AD_Kept|Released,catch,36,69.71,2.1406570323993743,25.978845278611793,28.975,52,68,85,127.05,147.28058583518606,1.0024872373405305
2023-09-09,1,36,weekend,Boat,Chinook_Adult_AD_Kept|Released,catch,36,10.69,1.1274721014660625,17.60293203078402,0,3,7,12,41.150000000000034,243.75774040928528,1.0044325850394642
2023-09-09,2,36,weekend,Bank,Chinook_Adult_AD_Kept|Released,catch,36,0.99,0.6100007160940005,7.935664677224381,0,0,0,0,3,169.2411341422622,1.0022091496681722
2023-09-09,2,36,weekend,Boat,Chinook_Adult_AD_Kept|Released,catch,36,31.04,1.427772982145176,23.111449445618657,5,15.75,23.5,39,94.05,262.02096852126266,0.9900878471822344
2023-09-10,1,36,weekend,Bank,Chinook_Adult_AD_Kept|Released,catch,37,0,NA,0,0,0,0,0,0,NA,NA
2023-09-10,1,36,weekend,Boat,Chinook_Adult_AD_Kept|Released,catch,37,0,NA,0,0,0,0,0,0,NA,NA
2023-09-10,2,36,weekend,Bank,Chinook_Adult_AD_Kept|Released,catch,37,0,NA,0,0,0,0,0,0,NA,NA
2023-09-10,2,36,weekend,Boat,Chinook_Adult_AD_Kept|Released,catch,37,0,NA,0,0,0,0,0,0,NA,NA
2023-09-11,1,37,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,37,0,NA,0,0,0,0,0,0,NA,NA
2023-09-11,1,37,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,37,0,NA,0,0,0,0,0,0,NA,NA
2023-09-11,2,37,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,37,0,NA,0,0,0,0,0,0,NA,NA
2023-09-11,2,37,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,37,0,NA,0,0,0,0,0,0,NA,NA
2023-09-12,1,37,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,37,113.925,2.6072683389717612,39.676574041091186,58.95,84.75,109,137,206.20000000000005,231.57777039338748,0.9934476654463652
2023-09-12,1,37,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,37,5.95,0.494788452854536,7.038123036676539,0,2,4,8,27.100000000000023,202.33666985764188,1.0026177887829812
2023-09-12,2,37,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,37,0.455,0.30249089538384616,4.194753243501856,0,0,0,0,2,192.30395764692176,1.001391996032686
2023-09-12,2,37,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,37,13.41,0.8655450017260451,13.525405092438929,0.9750000000000004,4,9,16,43.22500000000005,244.18627902349184,0.9911623420877508
2023-09-13,1,37,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,37,85.04,3.102232557728287,53.22502150843026,19.975,51.5,74,100.75,245.17500000000004,294.3628427399843,0.9928953748803152
2023-09-13,1,37,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,37,5.635,0.5818607397396972,8.979696528766643,0,1,3,7,25.100000000000023,238.1689873493918,0.9927796155970828
2023-09-13,2,37,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,37,0.675,0.4841093192066148,6.8706187501600064,0,0,0,0,2,201.42103096451405,1.001559559313297
2023-09-13,2,37,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,37,11.95,0.8583359117988417,14.305619656933573,0,4,7,14,58,277.77859824010824,1.0007736801960423
2023-09-14,1,37,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,37,55.665,1.1043647154060396,20.161976626996115,24.975,41,52.5,66,104.05,333.304493752701,0.997871409172129
2023-09-14,1,37,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,37,4.62,0.485091442980691,7.542549320439097,0,1,3,5,22,241.76258460225932,0.9976053825372312
2023-09-14,2,37,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,37,0.33,0.1893123738913539,2.5893286997941938,0,0,0,0,2,187.07526422463033,1.0007810687696528
2023-09-14,2,37,weekday,Boat,Chinook_Adult_AD_Kept|Released,catch,37,10.49,0.8244808083159957,12.771273512679867,1,4,7,12,42.150000000000034,239.94257214636193,0.9987438346937042
2023-09-15,1,37,weekday,Bank,Chinook_Adult_AD_Kept|Released,catch,37,45.925,1.0392399811436492,17.338468428243193,19,34,44.5,54.25,85,278.34906784247306,1.0026787807251836
